,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name of the file,Topic,Participant,CN,Dialogue,Translation,CS/DM/SS,Comments,Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130616_002,Choice of Language ,Interviewer,00:00:00mins,"Soo [uncertain transcription] to start us off, maybe you would want to tell me which kind of language you:..do you typically use with your family members or in your family?","Soo [uncertain transcription] to start us off, maybe you would want to tell me which kind of language you:..do you typically use with your family members or in your family?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Okay in our family all of us are Luos and,","Okay in our family all of us are Luos and,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,who don’t understand it better. Yea I speak it to confuse people so that we can-we can be very secretive in our communication.,who don’t understand it better. Yea I speak it to confuse people so that we can-we can be very secretive in our communication.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Do You Ever Change the Way You Talk,Interviewer,00:35:13mins,"Okay, so eehm-and have you ever-you said that you speak differently from other people. ","Okay, so eehm-and have you ever-you said that you speak differently from other people. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,Yea.,Yea.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,"Now have you ever tried changing the way you talk? You said Kiswahili normally gives you problems, have you ever tried changing the way you talk in Swahili maybe? ","Now have you ever tried changing the way you talk? You said Kiswahili normally gives you problems, have you ever tried changing the way you talk in Swahili maybe? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Yea I’ve tried but eeeh…the problem is consistent. Whenever I try speaking it eeh, the fluent Kiswahili people begins to laugh so it forces me to quit from that language and eh, and use either Sheng or the English. Yea.","Yea I’ve tried but eeeh…the problem is consistent. Whenever I try speaking it eeh, the fluent Kiswahili people begins to laugh so it forces me to quit from that language and eh, and use either Sheng or the English. Yea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,Okay.  So oh-uh-what makes you want to change the way you-you-you talk?,Okay.  So oh-uh-what makes you want to change the way you-you-you talk?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,I talk-okay when I encounter people who speaks Kiswahili better-I think you cannot just speak English where people are speaking Kiswahili. It will force you to quit from eeh your language (smiling) and speak so that you can identify yourself with these people. Okay when they are speaking Kiswahili they-they-they-they assume they are superior.  So if you want yourself also to be superior just speak the language they are speaking. So it will force you to quit from and leave other languages and try speaking the languages which people are speaking.,I talk-okay when I encounter people who speaks Kiswahili better-I think you cannot just speak English where people are speaking Kiswahili. It will force you to quit from eeh your language (smiling) and speak so that you can identify yourself with these people. Okay when they are speaking Kiswahili they-they-they-they assume they are superior.  So if you want yourself also to be superior just speak the language they are speaking. So it will force you to quit from and leave other languages and try speaking the languages which people are speaking.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,Mmm hmm.,Mmm hmm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,Yea.,Yea.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,"Okay.  At this age, how far do you…think you would change your language. Especially maybe Kiswahili that you’ve said it normally gives you problems? ","Okay.  At this age, how far do you…think you would change your language. Especially maybe Kiswahili that you’ve said it normally gives you problems? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Okay this far, eeeh, I think I’ll eeh-I’ll not-I’ll not make any change because I’ve tried for long and eeh the problem has been consistent. So I eeh-I was planning that when I qui-I leave this place I think eeh I’ll leave the matter of Kiswahili. I’ll either speak Sheng, English or eeh, my language. Cuz Kiswahili has been very problematic whenever you speak it people laughs. So I’ve given hope with Kiswahili. Yea, because I-there’s no place I’ll speak it again and especially [uncertain transcription] in broadcasting using English not Kiswahili.","Okay this far, eeeh, I think I’ll eeh-I’ll not-I’ll not make any change because I’ve tried for long and eeh the problem has been consistent. So I eeh-I was planning that when I qui-I leave this place I think eeh I’ll leave the matter of Kiswahili. I’ll either speak Sheng, English or eeh, my language. Cuz Kiswahili has been very problematic whenever you speak it people laughs. So I’ve given hope with Kiswahili. Yea, because I-there’s no place I’ll speak it again and especially [uncertain transcription] in broadcasting using English not Kiswahili.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,"Okay your coming to a higher institution of learning, do you think it has changed the way you talk in any way?","Okay your coming to a higher institution of learning, do you think it has changed the way you talk in any way?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Yea it has greatly changed. Yea, when I-when I came here I could speak English but eeeh, it was-it was-it was not-it was also a bit tougher.  It was tougher but I’ve improved with time. I’ve encountered eeeh, the lecturers and the-how they speak and I admire the way they speak. I found myself imitating how they speak and I-I-I rose to be a good speaker of English. Yea.","Yea it has greatly changed. Yea, when I-when I came here I could speak English but eeeh, it was-it was-it was not-it was also a bit tougher.  It was tougher but I’ve improved with time. I’ve encountered eeeh, the lecturers and the-how they speak and I admire the way they speak. I found myself imitating how they speak and I-I-I rose to be a good speaker of English. Yea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,"Okay, so what aspects…have you changed whe-whe-did you change when you came?","Okay, so what aspects…have you changed whe-whe-did you change when you came?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Okay for example the pronunciation.  Where I come from people-people they say ""shop"" instead of ""soap"". I was also-I-I-I also had that problem but a-at-at this end I cannot make that problem again it has really changed. ","Okay for example the pronunciation.  Where I come from people-people they say ""shop"" instead of ""soap"". I was also-I-I-I also had that problem but a-at-at this end I cannot make that problem again it has really changed. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,Okay.,Okay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Yea even the speed of speaking. I was very slowly speaking that language you’ll be speaking and people will be waiting they’ll tell you to continue, continue. Yea but I can now cope with their speed. Their words I can-I can-I can speak it very fluently and eh-and the speed is very high they can get it better. Not to confuse them but they get it better.  And they appreciate. Yea.","Yea even the speed of speaking. I was very slowly speaking that language you’ll be speaking and people will be waiting they’ll tell you to continue, continue. Yea but I can now cope with their speed. Their words I can-I can-I can speak it very fluently and eh-and the speed is very high they can get it better. Not to confuse them but they get it better.  And they appreciate. Yea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Topics Spoken With Friends,Interviewer,00:38:44mins,"So um, what aspects or what issues do you and your friends talk about nowadays? ","So um, what aspects or what issues do you and your friends talk about nowadays? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Okay when we are-are at school here we like talking about these movies. We can talk about the movies we watch, the horror movies. You’ll find the-you'll find that som-some of us fear horror movies, some of us likes them, some of us like the-the-the movies where people are killing themselves, some of us like the Nigerian movies. So people are very different. So we speak of-we can talk of movies. We can speak even of the lecturers. We can: speak of our: aspirations. Some of us speak that they-they-they do discvoer that they want to be the best reporters to win certain awards. They term that OGW award, I don’t know more about it. So we do interact and speak about it many people can speak of people, the successful people, they admire them. Yea.","Okay when we are-are at school here we like talking about these movies. We can talk about the movies we watch, the horror movies. You’ll find the-you'll find that som-some of us fear horror movies, some of us likes them, some of us like the-the-the movies where people are killing themselves, some of us like the Nigerian movies. So people are very different. So we speak of-we can talk of movies. We can speak even of the lecturers. We can: speak of our: aspirations. Some of us speak that they-they-they do discvoer that they want to be the best reporters to win certain awards. They term that OGW award, I don’t know more about it. So we do interact and speak about it many people can speak of people, the successful people, they admire them. Yea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,"Okay. Now talking of movies, which kind of movies do you watch maybe..Eng-eh-English or those in Swahili?","Okay. Now talking of movies, which kind of movies do you watch maybe..Eng-eh-English or those in Swahili?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Okay, I-li-li-I Iike watching eeh the Nigerian movies which many people don’t like so a-a- at times it forces me to hide so as to watch it better because eeeh, they do say Nigerian movies are for ladies but I like them. So it forces me at times to hide from these people and watch it entirely. Cuz many people like Indian movies.","Okay, I-li-li-I Iike watching eeh the Nigerian movies which many people don’t like so a-a- at times it forces me to hide so as to watch it better because eeeh, they do say Nigerian movies are for ladies but I like them. So it forces me at times to hide from these people and watch it entirely. Cuz many people like Indian movies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,Okay.,Okay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,But I don’t like much of them. It forces me at times to hide from them and watch it better. But a-all the same I can watch them I-I-I can watch a-any. Yea but I like Nigerian movies more than any other. Yea.,But I don’t like much of them. It forces me at times to hide from them and watch it better. But a-all the same I can watch them I-I-I can watch a-any. Yea but I like Nigerian movies more than any other. Yea.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,So y-can you tell that this is a Nigerian accent of maybe English?,So y-can you tell that this is a Nigerian accent of maybe English?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Yea it is-it is easier. A person from Nigeria knowing him you can know him using the name, I know they call-they call-they are Ogobuefi, there are-the-the-the funny names they are easy, Obi, they are easy. (both laugh).  Or the kind of English they speak. Yea, they speak English better then the-they speak English compare that white man but they are black Africans. I think the only country in Africa where people speaks English like uuh, the white men. So it is easy to know-to know them, just by the language and even by their appearance. ","Yea it is-it is easier. A person from Nigeria knowing him you can know him using the name, I know they call-they call-they are Ogobuefi, there are-the-the-the funny names they are easy, Obi, they are easy. (both laugh).  Or the kind of English they speak. Yea, they speak English better then the-they speak English compare that white man but they are black Africans. I think the only country in Africa where people speaks English like uuh, the white men. So it is easy to know-to know them, just by the language and even by their appearance. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,"Okay.  You said your friends-you said you and your friends like umm, talking about your aspirations and you-talking about your role models in life? Now what can you identify as their attributes, especially when it relates to language, that you like about them?","Okay.  You said your friends-you said you and your friends like umm, talking about your aspirations and you-talking about your role models in life? Now what can you identify as their attributes, especially when it relates to language, that you like about them?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"Okay, for example if I’ll give an example of a-of a this-this man is called Johnson Mwakazi in Citizen. I think the-the way he speaks language is very encouraging. The English language. I doubt if he can speak Kiswahili. The English he speaks it even forces some young men who are aspiring to be journalists to imitate, ","Okay, for example if I’ll give an example of a-of a this-this man is called Johnson Mwakazi in Citizen. I think the-the way he speaks language is very encouraging. The English language. I doubt if he can speak Kiswahili. The English he speaks it even forces some young men who are aspiring to be journalists to imitate, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,,Okay.,Okay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,the way he speaks. Yea. So I think this man is making many people to be very proud..of speaking eeh English.  And I think at the end many people will speak from Kiswahili and will be speaking English so as to appear like that man.  Yea.,the way he speaks. Yea. So I think this man is making many people to be very proud..of speaking eeh English.  And I think at the end many people will speak from Kiswahili and will be speaking English so as to appear like that man.  Yea.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Interviewer,00:42:30mins,So Johnson Mwakasi what-how does he speak that makes it peculiar from-from the rest of the journalists?,So Johnson Mwakasi what-how does he speak that makes it peculiar from-from the rest of the journalists?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dustin,,"That man terms the-the words, how he reads the words (he laughs, they both laugh), I think he attracts the attention of people. A person may be seated watching news but instead of watching news he’ll be just learning how-how-how to-to-how to term certain words-the pronunciation from this man. Instead of watching news, as if you are taught English. Yea, even the way he reads he has never made a mistake in reading this eeh-this text. Yea and they like the-that’s why they like the-the-they prefer him anchoring news than others.","That man terms the-the words, how he reads the words (he laughs, they both laugh), I think he attracts the attention of people. A person may be seated watching news but instead of watching news he’ll be just learning how-how-how to-to-how to term certain words-the pronunciation from this man. Instead of watching news, as if you are taught English. Yea, even the way he reads he has never made a mistake in reading this eeh-this text. Yea and they like the-that’s why they like the-the-they prefer him anchoring news than others.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
